model,temperature,seed,bleu_representativeness,folder
mistral-7b,0.5,123,0.1089,array-fpi
mistral-7b,0.5,999,0.2893,termination-crafted
mistral-7b,0.5,42,0.0015,loop-acceleration
mistral-7b,0.5,42,0.2299,array-fpi
mistral-7b,0.5,123,0.1545,array-fpi
mistral-7b,0.5,999,0.1734,loop-acceleration
mistral-7b,0.5,123,0.2599,loop-acceleration
mistral-7b,0.5,42,0.0,bitvector
mistral-7b,0.5,999,0.2721,array-fpi
mistral-7b,0.5,123,0.2374,loop-acceleration
mistral-7b,0.5,999,0.0,bitvector
mistral-7b,0.5,123,0.0679,termination-crafted
mistral-7b,0.5,42,0.0672,termination-crafted
mistral-7b,0.5,999,0.0453,termination-crafted
mistral-7b,0.5,123,0.3009,termination-restricted-15
mistral-7b,0.5,999,0.0,loop-invgen
mistral-7b,0.5,123,0.1927,recursive
mistral-7b,0.5,42,0.033,loops
mistral-7b,0.5,42,0.0558,termination-crafted
mistral-7b,0.5,999,0.2654,array-fpi
mistral-7b,0.5,123,0.0001,bitvector
mistral-7b,0.5,123,0.2356,termination-crafted
mistral-7b,0.5,42,0.4162,termination-crafted
mistral-7b,0.5,999,0.3202,termination-crafted
mistral-7b,0.5,42,0.0018,termination-crafted
mistral-7b,0.5,123,0.0,loop-invgen
mistral-7b,0.5,123,0.1793,termination-bwb
mistral-7b,0.5,123,0.1269,termination-crafted
mistral-7b,0.5,999,0.5022,array-memsafety
mistral-7b,0.5,123,0.2312,array-memsafety
mistral-7b,0.5,42,0.0645,termination-crafted-lit
mistral-7b,0.5,42,0.4289,recursive
mistral-7b,0.5,123,0.1174,termination-crafted-lit
mistral-7b,0.5,42,0.2321,array-memsafety
mistral-7b,0.5,999,0.2879,termination-crafted
mistral-7b,0.5,123,0.3305,loops
mistral-7b,0.5,42,0.0,loop-invgen
mistral-7b,0.5,123,0.0,loop-industry-pattern
mistral-7b,0.5,42,0.0003,loop-industry-pattern
mistral-7b,0.5,999,0.0,loop-industry-pattern
mistral-7b,0.5,999,0.0255,bitvector
mistral-7b,0.5,42,0.0,bitvector
mistral-7b,0.5,123,0.1805,loops
mistral-7b,0.5,123,0.073,termination-nla
mistral-7b,0.5,42,0.1165,termination-crafted
mistral-7b,0.5,42,0.0,termination-nla
mistral-7b,0.5,123,0.2814,recursive-simple
mistral-7b,0.5,123,0.2211,termination-crafted
mistral-7b,0.5,999,0.1921,loops
mistral-7b,0.5,123,0.0981,termination-crafted
mistral-7b,0.5,42,0.2589,recursive-simple
mistral-7b,0.5,42,0.2158,termination-restricted-15
mistral-7b,0.5,999,0.267,recursive-simple
mistral-7b,0.5,123,0.0059,termination-nla
mistral-7b,0.5,42,0.248,loops
mistral-7b,0.5,999,0.0905,termination-nla
mistral-7b,0.5,42,0.6617,termination-restricted-15
mistral-7b,0.5,123,0.1014,termination-restricted-15
mistral-7b,0.5,999,0.3396,loops
mistral-7b,0.5,999,0.0979,termination-restricted-15
mistral-7b,0.5,123,0.025,termination-restricted-15
mistral-7b,0.5,123,0.2638,array-fpi
mistral-7b,0.5,999,0.1487,array-fpi
mistral-7b,0.5,42,0.2166,termination-restricted-15
mistral-7b,0.5,42,0.1103,termination-crafted
mistral-7b,0.5,999,0.4104,termination-restricted-15
mistral-7b,0.5,123,0.2092,termination-bwb
mistral-7b,0.5,123,0.3094,termination-restricted-15
mistral-7b,0.5,999,0.0882,termination-crafted-lit
mistral-7b,0.5,999,0.0598,termination-restricted-15
mistral-7b,0.5,999,0.2977,termination-bwb
mistral-7b,0.5,999,0.0271,termination-nla
mistral-7b,0.5,123,0.13,loops-crafted-1
mistral-7b,0.5,42,0.2022,termination-bwb
mistral-7b,0.5,42,0.1817,loop-acceleration
mistral-7b,0.5,42,0.0368,termination-nla
mistral-7b,0.5,42,0.2841,array-fpi
mistral-7b,0.5,999,0.145,loop-acceleration
mistral-7b,0.5,123,0.0984,loop-acceleration
mistral-7b,0.5,999,0.4949,termination-restricted-15
mistral-7b,0.5,123,0.0837,bitvector
mistral-7b,0.5,999,0.0486,loops-crafted-1
mistral-7b,0.5,123,0.0743,termination-crafted
mistral-7b,0.5,999,0.0764,termination-crafted
mistral-7b,0.5,42,0.355,loops-crafted-1
mistral-7b,0.5,123,0.2494,loops
mistral-7b,0.8,123,0.0,termination-nla
mistral-7b,0.8,123,0.0,loops-crafted-1
mistral-7b,0.8,42,0.2486,recursive-simple
mistral-7b,0.8,999,0.0,termination-nla
mistral-7b,0.8,42,0.1871,termination-numeric
mistral-7b,0.8,123,0.4863,recursive-simple
mistral-7b,0.8,42,0.0046,termination-nla
mistral-7b,0.8,999,0.4212,recursive-simple
mistral-7b,0.8,123,0.0517,recursive-simple
mistral-7b,0.8,999,0.3903,loop-acceleration
mistral-7b,0.8,999,0.3317,recursive-simple
mistral-7b,0.8,42,0.1365,recursive-simple
mistral-7b,0.8,999,0.0031,loops
mistral-7b,0.8,999,0.0778,termination-crafted
mistral-7b,0.8,42,0.0,termination-crafted-lit
mistral-7b,0.8,42,0.2655,loop-acceleration
mistral-7b,0.8,42,0.2781,recursive-simple
mistral-7b,0.8,999,0.1171,termination-numeric
mistral-7b,0.8,123,0.1665,termination-crafted-lit
mistral-7b,0.8,999,0.1383,termination-crafted-lit
mistral-7b,0.8,123,0.0599,termination-crafted-lit
mistral-7b,0.8,42,0.0543,loops-crafted-1
mistral-7b,0.8,42,0.0778,termination-crafted
mistral-7b,0.8,42,0.044,termination-crafted
mistral-7b,0.8,999,0.2459,recursive
mistral-7b,0.8,999,0.0569,loops-crafted-1
mistral-7b,0.8,42,0.1583,termination-crafted-lit
mistral-7b,0.8,123,0.1759,termination-crafted
mistral-7b,0.8,123,0.3608,recursive
mistral-7b,0.8,123,0.3209,loops
mistral-7b,0.8,123,0.1688,loop-acceleration
mistral-7b,0.8,123,0.0235,loops-crafted-1
mistral-7b,0.8,123,0.0877,termination-numeric
mistral-7b,0.8,999,0.0948,loops-crafted-1
mistral-7b,0.8,999,0.176,termination-crafted-lit
mistral-7b,0.8,42,0.2395,loops
mistral-7b,0.8,999,0.5711,termination-restricted-15
mistral-7b,0.8,42,0.6124,termination-restricted-15
mistral-7b,0.8,999,0.208,termination-crafted
mistral-7b,0.8,123,0.0398,termination-crafted
mistral-7b,0.8,42,0.1371,recursive-simple
mistral-7b,0.8,42,0.3362,recursive
mistral-7b,0.8,123,0.2435,recursive-simple
mistral-7b,0.8,123,0.3344,termination-crafted
mistral-7b,0.8,999,0.1227,recursive-simple
mistral-7b,0.8,42,0.0273,termination-crafted
mistral-7b,0.8,999,0.2332,recursive-simple
mistral-7b,0.8,123,0.0615,loops
mistral-7b,0.8,42,0.5764,termination-restricted-15
mistral-7b,0.8,123,0.1211,termination-restricted-15
mistral-7b,0.8,42,0.0981,loops-crafted-1
mistral-7b,0.8,123,0.2276,termination-numeric
mistral-7b,0.8,999,0.5372,termination-restricted-15
mistral-7b,0.8,123,0.2417,termination-crafted-lit
mistral-7b,0.8,999,0.3469,termination-crafted
mistral-7b,0.8,42,0.3928,termination-numeric
mistral-7b,0.8,123,0.4397,termination-restricted-15
mistral-7b,0.8,999,0.1222,termination-crafted
mistral-7b,0.8,123,0.3669,recursive-simple
mistral-7b,0.8,123,0.1438,recursive
mistral-7b,0.8,42,0.1416,loops
mistral-7b,0.8,42,0.1589,array-fpi
mistral-7b,0.8,999,0.1571,loops
mistral-7b,0.8,123,0.0395,termination-crafted
mistral-7b,0.8,999,0.3217,termination-crafted
mistral-7b,0.8,999,0.3613,termination-numeric
mistral-7b,0.8,999,0.1271,termination-crafted-lit
mistral-7b,0.8,999,0.1122,termination-bwb
mistral-7b,0.8,123,0.083,termination-crafted
mistral-7b,0.8,123,0.1391,termination-bwb
mistral-7b,0.8,123,0.0136,array-fpi
mistral-7b,0.8,123,0.1559,loop-acceleration
mistral-7b,0.8,42,0.3657,loop-acceleration
mistral-7b,0.8,42,0.2022,recursive
mistral-7b,0.8,999,0.0224,array-fpi
mistral-7b,0.8,123,0.0,loop-invgen
mistral-7b,0.8,999,0.1608,loops
mistral-7b,0.8,123,0.1679,termination-crafted
mistral-7b,0.8,42,0.4451,termination-bwb
mistral-7b,0.8,42,0.1677,termination-crafted
mistral-7b,0.8,999,0.0004,bitvector
mistral-7b,0.8,123,0.2454,termination-crafted
mistral-7b,0.8,42,0.0,loop-invgen
mistral-7b,0.8,42,0.0,bitvector
mistral-7b,0.8,42,0.0979,array-fpi
mistral-7b,0.8,42,0.3449,termination-crafted
mistral-7b,0.8,42,0.2045,termination-crafted
mistral-7b,0.8,999,0.4018,termination-crafted
mistral-7b,0.8,42,0.1347,termination-crafted-lit
mistral-7b,0.8,999,0.247,array-fpi
mistral-7b,0.8,42,0.3315,termination-crafted-lit
mistral-7b,0.8,123,0.3634,loops
mistral-7b,0.8,123,0.0689,termination-crafted
mistral-7b,0.8,999,0.2388,termination-crafted
mistral-7b,0.8,999,0.244,loop-acceleration
mistral-7b,0.8,999,0.422,array-memsafety
mistral-7b,0.8,999,0.253,recursive
mistral-7b,0.8,999,0.2951,termination-crafted
mistral-7b,0.8,42,0.2382,array-memsafety
mistral-7b,0.8,42,0.0752,termination-crafted
mistral-7b,0.8,999,0.0,loop-invgen
mistral-7b,0.8,123,0.0,loop-industry-pattern
mistral-7b,0.8,999,0.1724,termination-crafted
mistral-7b,0.8,42,0.0942,termination-crafted
mistral-7b,0.8,123,0.2254,termination-crafted-lit
mistral-7b,0.8,42,0.0001,loop-industry-pattern
mistral-7b,0.8,999,0.0669,bitvector
mistral-7b,0.8,123,0.0853,bitvector
mistral-7b,0.8,123,0.2406,array-memsafety
mistral-7b,0.8,42,0.0,termination-nla
mistral-7b,0.8,999,0.001,loop-industry-pattern
mistral-7b,0.8,123,0.0008,bitvector
mistral-7b,0.8,123,0.3014,array-fpi
mistral-7b,0.8,42,0.1199,termination-nla
mistral-7b,0.8,999,0.2062,recursive-simple
mistral-7b,0.8,123,0.2567,recursive-simple
mistral-7b,0.8,999,0.5951,termination-restricted-15
mistral-7b,0.8,42,0.2396,recursive-simple
mistral-7b,0.8,123,0.4706,termination-restricted-15
mistral-7b,0.8,42,0.164,termination-crafted
mistral-7b,0.8,42,0.2722,termination-restricted-15
mistral-7b,0.8,123,0.3044,termination-crafted
mistral-7b,0.8,123,0.1364,termination-nla
mistral-7b,0.8,42,0.537,termination-restricted-15
mistral-7b,0.8,123,0.0,termination-bwb
mistral-7b,0.8,123,0.0051,array-fpi
mistral-7b,0.8,42,0.2395,loops
mistral-7b,0.8,999,0.0035,termination-nla
mistral-7b,0.8,123,0.6764,termination-restricted-15
mistral-7b,0.8,123,0.0154,termination-nla
mistral-7b,0.8,999,0.096,loops
mistral-7b,0.8,999,0.0167,loops-crafted-1
mistral-7b,0.8,42,0.3215,array-fpi
mistral-7b,0.8,42,0.1329,bitvector
mistral-7b,0.8,999,0.2414,array-fpi
mistral-7b,0.8,999,0.302,termination-bwb
mistral-7b,0.8,999,0.1453,loop-acceleration
mistral-7b,0.8,999,0.1195,termination-nla
mistral-7b,0.8,999,0.079,termination-restricted-15
mistral-7b,0.8,123,0.0394,termination-restricted-15
mistral-7b,0.8,42,0.2165,termination-bwb
mistral-7b,0.8,123,0.3722,loops-crafted-1
mistral-7b,0.8,999,0.1866,termination-restricted-15
mistral-7b,0.8,42,0.4216,termination-restricted-15
mistral-7b,0.8,42,0.4965,loops-crafted-1
mistral-7b,0.8,42,0.3427,loop-acceleration
mistral-7b,0.8,42,0.2283,loops
mistral-7b,0.8,999,0.101,termination-crafted-lit
mistral-7b,0.8,123,0.4298,loops
mistral-7b,0.8,123,0.2006,loop-acceleration
qwen2.5-32b,0.2,999,0.0875,termination-crafted
qwen2.5-32b,0.2,42,0.1435,recursive-simple
qwen2.5-32b,0.2,123,0.1177,recursive-simple
qwen2.5-32b,0.2,123,0.3888,loop-acceleration
qwen2.5-32b,0.2,42,0.1228,termination-numeric
qwen2.5-32b,0.2,999,0.0404,termination-nla
qwen2.5-32b,0.2,999,0.1381,termination-numeric
qwen2.5-32b,0.2,123,0.1562,termination-numeric
qwen2.5-32b,0.2,42,0.2073,recursive-simple
qwen2.5-32b,0.2,42,0.2226,loop-acceleration
qwen2.5-32b,0.2,123,0.0775,termination-crafted
qwen2.5-32b,0.2,42,0.3873,recursive-simple
qwen2.5-32b,0.2,999,0.1825,recursive-simple
qwen2.5-32b,0.2,999,0.2801,recursive-simple
qwen2.5-32b,0.2,123,0.2775,recursive-simple
qwen2.5-32b,0.2,999,0.0882,loops-crafted-1
qwen2.5-32b,0.2,999,0.2239,loop-acceleration
qwen2.5-32b,0.2,42,0.0,termination-crafted
qwen2.5-32b,0.2,999,0.4807,loops
qwen2.5-32b,0.2,42,0.1107,termination-crafted-lit
qwen2.5-32b,0.2,42,0.1412,termination-crafted
qwen2.5-32b,0.2,123,0.1066,termination-nla
qwen2.5-32b,0.2,42,0.2253,termination-nla
qwen2.5-32b,0.2,123,0.3218,recursive-simple
qwen2.5-32b,0.2,123,0.1142,termination-crafted
qwen2.5-32b,0.2,123,0.4679,loops
qwen2.5-32b,0.2,999,0.0,recursive
qwen2.5-32b,0.2,42,0.0394,recursive
qwen2.5-32b,0.2,123,0.2046,recursive
qwen2.5-32b,0.2,123,0.3338,loops
qwen2.5-32b,0.2,999,0.1556,termination-crafted-lit
qwen2.5-32b,0.2,999,0.2503,loops
qwen2.5-32b,0.2,42,0.1764,loops-crafted-1
qwen2.5-32b,0.2,42,0.2181,loops
qwen2.5-32b,0.2,999,0.1264,loops-crafted-1
qwen2.5-32b,0.2,123,0.1406,loops-crafted-1
qwen2.5-32b,0.2,42,0.1759,termination-crafted-lit
qwen2.5-32b,0.2,42,0.5062,loops
qwen2.5-32b,0.2,123,0.5971,termination-restricted-15
qwen2.5-32b,0.2,123,0.1569,termination-crafted-lit
qwen2.5-32b,0.2,999,0.136,recursive-simple
qwen2.5-32b,0.2,42,0.2009,termination-crafted
qwen2.5-32b,0.2,123,0.1714,loops-crafted-1
qwen2.5-32b,0.2,123,0.1527,termination-crafted-lit
qwen2.5-32b,0.2,42,0.2115,loops-crafted-1
qwen2.5-32b,0.2,999,0.2018,recursive-simple
qwen2.5-32b,0.2,123,0.2445,recursive-simple
qwen2.5-32b,0.2,123,0.7021,termination-numeric
qwen2.5-32b,0.2,42,0.2933,termination-crafted
qwen2.5-32b,0.2,42,0.1673,recursive-simple
qwen2.5-32b,0.2,42,0.2682,termination-numeric
qwen2.5-32b,0.2,123,0.2804,termination-crafted
qwen2.5-32b,0.2,123,0.522,termination-crafted-lit
qwen2.5-32b,0.2,123,0.3135,termination-bwb
qwen2.5-32b,0.2,999,0.3446,termination-bwb
qwen2.5-32b,0.2,42,0.2436,recursive
qwen2.5-32b,0.2,999,0.3269,recursive
qwen2.5-32b,0.2,123,0.2176,recursive
qwen2.5-32b,0.2,999,0.1661,termination-crafted
qwen2.5-32b,0.2,999,0.1269,termination-crafted
qwen2.5-32b,0.2,42,0.0473,termination-restricted-15
qwen2.5-32b,0.2,42,0.1297,termination-crafted-lit
qwen2.5-32b,0.2,42,0.1141,termination-bwb
qwen2.5-32b,0.2,999,0.0877,termination-crafted
qwen2.5-32b,0.2,123,0.2003,termination-restricted-15
qwen2.5-32b,0.2,42,0.3304,array-fpi
qwen2.5-32b,0.2,999,0.1204,array-fpi
qwen2.5-32b,0.2,123,0.3417,termination-crafted
qwen2.5-32b,0.2,42,0.4272,termination-crafted
qwen2.5-32b,0.2,999,0.2812,termination-crafted
qwen2.5-32b,0.2,999,0.2682,termination-numeric
qwen2.5-32b,0.2,999,0.1638,loop-acceleration
qwen2.5-32b,0.2,42,0.0665,termination-restricted-15
qwen2.5-32b,0.2,123,0.1075,termination-crafted
qwen2.5-32b,0.2,123,0.0,loop-invgen
qwen2.5-32b,0.2,123,0.2761,array-fpi
qwen2.5-32b,0.2,42,0.2437,loop-acceleration
qwen2.5-32b,0.2,999,0.0929,termination-crafted-lit
qwen2.5-32b,0.2,999,0.0224,termination-restricted-15
qwen2.5-32b,0.2,42,0.0809,termination-crafted
qwen2.5-32b,0.2,123,0.2356,termination-crafted
qwen2.5-32b,0.2,123,0.3281,loops
qwen2.5-32b,0.2,42,0.3225,array-fpi
qwen2.5-32b,0.2,123,0.0328,termination-crafted
qwen2.5-32b,0.2,999,0.2893,array-fpi
qwen2.5-32b,0.2,999,0.3971,loops
qwen2.5-32b,0.2,42,0.0,loop-invgen
qwen2.5-32b,0.2,42,0.3586,termination-crafted
qwen2.5-32b,0.2,999,0.0,loop-invgen
qwen2.5-32b,0.2,999,0.3852,termination-crafted
qwen2.5-32b,0.2,999,0.3257,termination-crafted
qwen2.5-32b,0.2,42,0.2035,termination-crafted
qwen2.5-32b,0.2,999,0.0,termination-crafted
qwen2.5-32b,0.2,42,0.0001,termination-crafted
qwen2.5-32b,0.2,123,0.295,array-fpi
qwen2.5-32b,0.2,123,0.0968,termination-crafted-lit
qwen2.5-32b,0.2,999,0.0001,bitvector
qwen2.5-32b,0.2,123,0.0,array-memsafety
qwen2.5-32b,0.2,42,0.4052,loops
qwen2.5-32b,0.2,42,0.4898,array-memsafety
qwen2.5-32b,0.2,999,0.0002,array-memsafety
qwen2.5-32b,0.2,999,0.1799,termination-crafted-lit
qwen2.5-32b,0.2,999,0.1135,bitvector
qwen2.5-32b,0.2,42,0.0,bitvector
qwen2.5-32b,0.2,42,0.1148,bitvector
qwen2.5-32b,0.2,123,0.226,termination-crafted
qwen2.5-32b,0.2,123,0.1513,loop-acceleration
qwen2.5-32b,0.2,999,0.0441,termination-restricted-15
qwen2.5-32b,0.2,42,0.5243,termination-nla
qwen2.5-32b,0.2,123,0.1985,recursive-simple
qwen2.5-32b,0.2,42,0.2568,loops
qwen2.5-32b,0.2,123,0.2284,termination-crafted
qwen2.5-32b,0.2,123,0.1095,bitvector
qwen2.5-32b,0.2,42,0.3111,recursive-simple
qwen2.5-32b,0.2,999,0.0949,recursive-simple
qwen2.5-32b,0.2,999,0.0425,termination-crafted
qwen2.5-32b,0.2,42,0.2205,termination-crafted-lit
qwen2.5-32b,0.2,999,0.1365,termination-crafted-lit
qwen2.5-32b,0.2,123,0.197,termination-nla
qwen2.5-32b,0.2,999,0.5163,termination-nla
qwen2.5-32b,0.2,123,0.0,termination-restricted-15
qwen2.5-32b,0.2,123,0.5436,termination-restricted-15
qwen2.5-32b,0.2,123,0.1971,loops
qwen2.5-32b,0.2,42,0.1008,termination-restricted-15
qwen2.5-32b,0.2,42,0.0467,termination-restricted-15
qwen2.5-32b,0.2,123,0.2234,termination-bwb
qwen2.5-32b,0.2,999,0.1409,termination-restricted-15
qwen2.5-32b,0.2,123,0.1327,termination-restricted-15
qwen2.5-32b,0.2,123,0.2847,array-fpi
qwen2.5-32b,0.2,42,0.0617,termination-nla
qwen2.5-32b,0.2,999,0.0673,termination-restricted-15
qwen2.5-32b,0.2,42,0.0,loop-acceleration
qwen2.5-32b,0.2,999,0.185,loops
qwen2.5-32b,0.2,42,0.2826,array-fpi
qwen2.5-32b,0.2,123,0.03,bitvector
qwen2.5-32b,0.2,999,0.2521,loop-acceleration
qwen2.5-32b,0.2,999,0.1549,loop-industry-pattern
qwen2.5-32b,0.2,123,0.342,loop-acceleration
qwen2.5-32b,0.2,999,0.3345,array-fpi
qwen2.5-32b,0.2,999,0.2937,termination-bwb
qwen2.5-32b,0.2,123,0.0275,termination-nla
qwen2.5-32b,0.2,42,0.26,loops-crafted-1
qwen2.5-32b,0.2,42,0.0803,loop-industry-pattern
qwen2.5-32b,0.2,42,0.0872,termination-restricted-15
qwen2.5-32b,0.2,42,0.1937,termination-bwb
qwen2.5-32b,0.2,999,0.4293,termination-restricted-15
qwen2.5-32b,0.2,123,0.1676,loops-crafted-1
qwen2.5-32b,0.2,999,0.0227,loops-crafted-1
qwen2.5-32b,0.2,999,0.1766,termination-nla
qwen2.5-32b,0.2,123,0.0009,loop-industry-pattern
qwen2.5-32b,0.5,42,0.1455,recursive-simple
qwen2.5-32b,0.5,123,0.3124,loop-acceleration
qwen2.5-32b,0.5,42,0.0118,termination-nla
qwen2.5-32b,0.5,42,0.1228,termination-crafted
qwen2.5-32b,0.5,42,0.3015,loop-acceleration
qwen2.5-32b,0.5,999,0.0759,termination-crafted
qwen2.5-32b,0.5,999,0.1048,recursive-simple
qwen2.5-32b,0.5,42,0.1298,recursive-simple
qwen2.5-32b,0.5,999,0.4999,loop-acceleration
qwen2.5-32b,0.5,999,0.272,recursive-simple
qwen2.5-32b,0.5,42,0.4483,loops
qwen2.5-32b,0.5,123,0.268,termination-crafted-lit
qwen2.5-32b,0.5,42,0.1566,recursive-simple
qwen2.5-32b,0.5,999,0.2008,recursive-simple
qwen2.5-32b,0.5,123,0.2186,recursive-simple
qwen2.5-32b,0.5,123,0.1904,termination-numeric
qwen2.5-32b,0.5,123,0.4113,loops
qwen2.5-32b,0.5,999,0.0118,termination-nla
qwen2.5-32b,0.5,123,0.2893,recursive-simple
qwen2.5-32b,0.5,42,0.2451,termination-numeric
qwen2.5-32b,0.5,123,0.3085,termination-crafted
qwen2.5-32b,0.5,999,0.4859,loops
qwen2.5-32b,0.5,123,0.0788,termination-crafted
qwen2.5-32b,0.5,123,0.2305,termination-crafted-lit
qwen2.5-32b,0.5,123,0.2487,termination-nla
qwen2.5-32b,0.5,42,0.1131,termination-crafted-lit
qwen2.5-32b,0.5,999,0.2079,termination-crafted
qwen2.5-32b,0.5,42,0.0612,termination-crafted
qwen2.5-32b,0.5,42,0.2556,loops
qwen2.5-32b,0.5,999,0.0692,termination-numeric
qwen2.5-32b,0.5,42,0.2511,loops-crafted-1
qwen2.5-32b,0.5,123,0.1581,recursive-simple
qwen2.5-32b,0.5,123,0.1355,loops-crafted-1
qwen2.5-32b,0.5,123,0.2336,recursive
qwen2.5-32b,0.5,42,0.0997,recursive
qwen2.5-32b,0.5,999,0.095,recursive
qwen2.5-32b,0.5,123,0.2233,loops-crafted-1
qwen2.5-32b,0.5,42,0.303,termination-crafted
qwen2.5-32b,0.5,123,0.6303,termination-restricted-15
qwen2.5-32b,0.5,42,0.1674,termination-restricted-15
qwen2.5-32b,0.5,42,0.0057,recursive-simple
qwen2.5-32b,0.5,999,0.5159,termination-crafted
qwen2.5-32b,0.5,999,0.2519,loops-crafted-1
qwen2.5-32b,0.5,123,0.1616,recursive-simple
qwen2.5-32b,0.5,999,0.1223,termination-crafted-lit
qwen2.5-32b,0.5,999,0.25,recursive-simple
qwen2.5-32b,0.5,123,0.1218,termination-crafted
qwen2.5-32b,0.5,42,0.3559,termination-numeric
qwen2.5-32b,0.5,123,0.6596,termination-numeric
qwen2.5-32b,0.5,42,0.2376,loops-crafted-1
qwen2.5-32b,0.5,999,0.2273,termination-crafted-lit
qwen2.5-32b,0.5,999,0.1583,loops
qwen2.5-32b,0.5,42,0.1825,termination-restricted-15
qwen2.5-32b,0.5,999,0.0251,termination-restricted-15
qwen2.5-32b,0.5,123,0.1516,termination-bwb
qwen2.5-32b,0.5,42,0.3044,recursive
qwen2.5-32b,0.5,999,0.3535,termination-numeric
qwen2.5-32b,0.5,123,0.1904,loops
qwen2.5-32b,0.5,999,0.3793,recursive
qwen2.5-32b,0.5,999,0.3238,termination-crafted-lit
qwen2.5-32b,0.5,999,0.1768,termination-bwb
qwen2.5-32b,0.5,42,0.2054,termination-crafted-lit
qwen2.5-32b,0.5,123,0.0036,array-fpi
qwen2.5-32b,0.5,42,0.0485,array-fpi
qwen2.5-32b,0.5,999,0.0,array-fpi
qwen2.5-32b,0.5,999,0.3079,termination-crafted
qwen2.5-32b,0.5,999,0.1617,loops-crafted-1
qwen2.5-32b,0.5,42,0.0894,termination-bwb
qwen2.5-32b,0.5,123,0.1291,recursive
qwen2.5-32b,0.5,123,0.1451,termination-crafted-lit
qwen2.5-32b,0.5,999,0.3763,loops
qwen2.5-32b,0.5,42,0.064,termination-crafted
qwen2.5-32b,0.5,123,0.3695,termination-crafted
qwen2.5-32b,0.5,123,0.1004,loop-acceleration
qwen2.5-32b,0.5,42,0.1732,loop-acceleration
qwen2.5-32b,0.5,123,0.5414,loops
qwen2.5-32b,0.5,999,0.3294,loop-acceleration
qwen2.5-32b,0.5,42,0.0,loop-invgen
qwen2.5-32b,0.5,123,0.2291,termination-restricted-15
qwen2.5-32b,0.5,123,0.0,loop-invgen
qwen2.5-32b,0.5,123,0.1768,termination-crafted
qwen2.5-32b,0.5,42,0.4155,termination-crafted
qwen2.5-32b,0.5,999,0.2046,array-fpi
qwen2.5-32b,0.5,999,0.0151,bitvector
qwen2.5-32b,0.5,999,0.1742,termination-crafted
qwen2.5-32b,0.5,42,0.3608,termination-crafted
qwen2.5-32b,0.5,123,0.2502,termination-crafted
qwen2.5-32b,0.5,999,0.0,loop-invgen
qwen2.5-32b,0.5,123,0.2369,termination-crafted
qwen2.5-32b,0.5,999,0.1744,termination-crafted-lit
qwen2.5-32b,0.5,42,0.1066,termination-crafted
qwen2.5-32b,0.5,123,0.0486,bitvector
qwen2.5-32b,0.5,999,0.0929,termination-crafted
qwen2.5-32b,0.5,123,0.3279,array-fpi
qwen2.5-32b,0.5,123,0.4953,array-memsafety
qwen2.5-32b,0.5,999,0.0362,termination-restricted-15
qwen2.5-32b,0.5,999,0.1331,termination-crafted
qwen2.5-32b,0.5,42,0.5091,array-memsafety
qwen2.5-32b,0.5,42,0.0767,termination-crafted-lit
qwen2.5-32b,0.5,42,0.0324,bitvector
qwen2.5-32b,0.5,999,0.1838,array-memsafety
qwen2.5-32b,0.5,123,0.1702,bitvector
qwen2.5-32b,0.5,123,0.2601,termination-crafted
qwen2.5-32b,0.5,42,0.531,loops
qwen2.5-32b,0.5,42,0.1732,bitvector
qwen2.5-32b,0.5,123,0.115,termination-crafted-lit
qwen2.5-32b,0.5,42,0.2707,loops
qwen2.5-32b,0.5,123,0.0119,termination-nla
qwen2.5-32b,0.5,123,0.2361,loops
qwen2.5-32b,0.5,123,0.3746,termination-crafted
qwen2.5-32b,0.5,42,0.1974,recursive-simple
qwen2.5-32b,0.5,123,0.1985,recursive-simple
qwen2.5-32b,0.5,123,0.043,loop-industry-pattern
qwen2.5-32b,0.5,999,0.0275,termination-nla
qwen2.5-32b,0.5,999,0.1389,termination-crafted
qwen2.5-32b,0.5,999,0.3541,recursive-simple
qwen2.5-32b,0.5,999,0.1904,loops
qwen2.5-32b,0.5,42,0.316,array-fpi
qwen2.5-32b,0.5,123,0.6579,termination-restricted-15
qwen2.5-32b,0.5,999,0.4529,termination-restricted-15
qwen2.5-32b,0.5,999,0.203,termination-restricted-15
qwen2.5-32b,0.5,42,0.0,termination-restricted-15
qwen2.5-32b,0.5,999,0.0843,termination-crafted
qwen2.5-32b,0.5,123,0.5285,termination-restricted-15
qwen2.5-32b,0.5,42,0.0,array-fpi
qwen2.5-32b,0.5,123,0.143,termination-nla
qwen2.5-32b,0.5,999,0.1624,bitvector
qwen2.5-32b,0.5,42,0.0792,termination-crafted
qwen2.5-32b,0.5,123,0.5562,termination-restricted-15
qwen2.5-32b,0.5,42,0.038,termination-nla
qwen2.5-32b,0.5,42,0.1254,termination-restricted-15
qwen2.5-32b,0.5,42,0.1809,termination-bwb
qwen2.5-32b,0.5,999,0.1198,termination-restricted-15
qwen2.5-32b,0.5,42,0.3108,loop-acceleration
qwen2.5-32b,0.5,42,0.0342,loops-crafted-1
qwen2.5-32b,0.5,123,0.2869,loop-acceleration
qwen2.5-32b,0.5,42,0.0415,termination-crafted
qwen2.5-32b,0.5,999,0.2148,loop-acceleration
qwen2.5-32b,0.5,42,0.073,termination-crafted-lit
qwen2.5-32b,0.5,123,0.3077,array-fpi
qwen2.5-32b,0.5,123,0.1209,termination-bwb
